image_name,DATE,DATE__CONFIDENCE,CITY,CITY__CONFIDENCE,STATE,STATE_CONFIDENCE,ZIP,ZIP_CONFIDENCE
f0100_42.png,08/05/89,82.01956939697266,NORRIS,79.5347900390625,TN,60.641056060791016,37828,54.993595123291016
f0101_44.png,08/07/89,89.13177490234375,"GReenback, TN",75.5130615234375,,64.52112579345703,37742,
f0102_31.png,8-6-89,88.30000305175781,LINCOLN PARK.,74.10111236572266,MI,67.5998306274414,48146,65.15669250488281
f0103_28.png,8-7-89,87.4423828125,PawPaw MI.,62.087738037109375,,46.35719680786133,49079,
f0104_43.png,08/07/89,79.93204498291016,"Summerland Key,",64.96363830566406,FL,63.93022537231445,33042,58.8551025390625
f0105_03.png,08/06/89,84.64956665039062,DETROIT,85.65303039550781,Mich,59.275901794433594,48219,
f0106_05.png,8/6/89,86.67041015625,Cincinnati,82.01663208007812,oh,77.81385040283203,45229,69.12001037597656
f0107_06.png,08 AUG 89,85.8324203491211,EL SEGUNDO,85.19954681396484,CA,81.63349914550781,90245,80.94627380371094
f0108_12.png,8-8-89,72.4465103149414,REDONDO,44.144351959228516,"BEACH, CA",41.01401138305664,,
f0109_19.png,8-8-89,73.128662109375,Seattle,67.11007690429688,WA,52.103118896484375,98112,55.978755950927734
f0110_48.png,08-08-89,82.82722473144531,Federal Way,71.84605407714844,Wa.,69.11219787597656,98003,60.339080810546875
f0111_36.png,08-08-89,79.33771514892578,TACOMA,67.83968353271484,WA,50.865535736083984,98404,50.329124450683594
f0112_07.png,8-9-89,86.01636505126953,Anchorage,74.60893249511719,Alaska,72.14533233642578,99508,63.47026824951172
f0113_31.png,09/09/89,84.55734252929688,LAS VEGAS,85.39198303222656,NV.,72.86754608154297,89101,74.73794555664062
f0114_20.png,8-10-89,76.36994171142578,"BAKERSFIELD,",52.969886779785156,CA,41.547576904296875,93304,39.60562515258789
f0115_34.png,8/7/89,84.85694122314453,"PAINESDALE,",76.50958251953125,MI,66.75928497314453,None,
f0116_23.png,08-05-89,85.34832000732422,OCALA,76.8285903930664,FL,78.86624908447266,32670,74.08269500732422
f0117_11.png,8-6-89,87.58740234375,CleARWATeR,84.49323272705078,FL,87.6595458984375,34615,79.91850280761719
f0118_07.png,8-4-89,81.95631408691406,Harrietta,65.96086120605469,MI,59.35525894165039,49638,59.95716857910156
f0119_44.png,8-4-89,83.62358856201172,Holland,82.50183868408203,Mich,78.02640533447266,49423,72.33658599853516
f0120_29.png,08/05/89,84.46153259277344,STATESBORO,77.26508331298828,GA,70.7569808959961,30458,60.38214111328125
f0121_11.png,08-03-89,75.99525451660156,SAginaw,83.56318664550781,Michigan,86.76535034179688,48604,70.62114715576172
f0122_45.png,08-08-89,85.37527465820312,DOWNEY,79.62699890136719,CA,69.6006088256836,90242,65.43431854248047
f0123_28.png,08-03-83,89.31503295898438,"Bork River,",79.86985778808594,Mi.,74.90560150146484,49807,61.94115447998047
f0124_11.png,08/09/89,73.54938507080078,Los ANGELES,60.88811111450195,CA.,49.39996337890625,90034,42.43465042114258
f0125_02.png,8/3/1989,87.0376968383789,WAYNE,85.34017944335938,Mi.,76.23774719238281,48184,73.91243743896484
f0126_41.png,08/03/1989,86.77919006347656,Livonia,80.59974670410156,michigan,81.33871459960938,48154,68.0896224975586
f0127_07.png,08.02.89,79.05059051513672,DetRoit,69.68645477294922,Mi,64.22542572021484,48205,64.75605773925781
f0128_00.png,8/3/89,84.25942993164062,MALVERN,81.4585952758789,OHIO,58.298343658447266,44444,60.865909576416016
f0129_32.png,8-4-89,89.68234252929688,Decotury,73.68524932861328,,,,
f0130_28.png,08-04-89,78.07134246826172,SPRING CITY,75.27273559570312,TN,72.45122528076172,37381,64.74378204345703
f0131_03.png,8-3-89,82.85535430908203,Det Rott,66.33829498291016,Mr,58.682106018066406,48205,
f0132_17.png,8/4/89,82.55219268798828,DAYTON,79.8812255859375,OH,68.11485290527344,45414,
f0133_23.png,08/06/89,84.60862731933594,"New Port Richey,",64.68821716308594,FL.,62.774539947509766,34655,63.2512092590332
f0134_33.png,08/07/89,84.93392181396484,"BIRMINGHAM,",74.91832733154297,AL.,73.42040252685547,35224,69.26871490478516
f0135_03.png,8/8/89,79.78312683105469,LAGUNA,62.63713836669922,HILLS CA,35.402252197265625,92653,
f0136_18.png,8-10-89,78.73335266113281,STOCKTON,65.863037109375,CA,54.62220764160156,95210,53.43797302246094
f0137_14.png,08-05-89,85.62439727783203,DuNNelloN,86.70641326904297,Florida,80.61878967285156,32630,76.34130859375
f0138_30.png,8/8/89,86.402099609375,"MiAMi , FLA",83.09961700439453,None,,33114,71.17918395996094
f0139_23.png,07/30/89,83.38859558105469,ColumBus,80.92076110839844,OH,82.27058410644531,43212,76.8360824584961
f0140_09.png,08/05/89,78.99657440185547,MELROSE,63.081382751464844,Fl.,56.09259796142578,32666,57.86347198486328
f0141_43.png,08-09-89,80.53407287597656,PARAMOUNT,71.88048553466797,CALIF.,63.11223602294922,90723,58.84526824951172
f0142_39.png,"AUG 7,1989",86.4294662475586,SMYRNA,80.58174896240234,EA,61.976444244384766,30080,59.616004943847656
f0143_00.png,08-08-89,90.43697357177734,WAlNut,74.03541564941406,CA,47.878047943115234,91789,42.99812316894531
f0144_05.png,8/11/89,85.1307373046875,West COVINA,85.98157501220703,CA,78.78057098388672,91791,77.02659606933594
f0145_33.png,8-6-89,76.70892333984375,MIAMI,81.21149444580078,FL,71.50951385498047,33160,63.201534271240234
f0146_33.png,8-9-89,84.3680419921875,HONOLULU,76.82969665527344,Hi,55.086673736572266,96825,
f0147_13.png,08-,88.34611511230469,MiAMi,83.95921325683594,FL.,79.153076171875,33015,72.04984283447266
f0148_21.png,8.9-89,86.87073516845703,SanFrancisco,81.04647064208984,CA,45.57658004760742,94110,44.30024719238281
f0149_15.png,8/9/89,84.90583038330078,ChurchHill,83.34584045410156,TN,75.67771911621094,37642,70.7857894897461
f0150_25.png,08-03-89,83.69146728515625,Detroit,76.92523956298828,mi,69.29145812988281,48223,62.76102066040039
f0151_02.png,08/09/89,85.17796325683594,"LAPiNE,",61.956321716308594,,,,
f0152_02.png,8-7-89,84.56270599365234,Miami,79.27146911621094,Fla,73.0915756225586,33172,61.99504852294922
f0153_35.png,08-05-89,87.66747283935547,"CLEVELAND,",81.48375701904297,TN,73.61261749267578,37311,67.4498062133789
f0154_34.png,08-08-89,82.67019653320312,MIAMI,78.7695541381836,FL,16.14323616027832,33056,42.349647521972656
f0155_13.png,08/08/89,86.33396911621094,"Redmond,",80.08987426757812,Oregon,58.70188522338867,97756,
f0156_09.png,8-8-89,89.2677230834961,SAN DIMAS,85.53304290771484,CA,81.40824127197266,91773,73.76589965820312
f0157_12.png,8-9-89,85.79126739501953,Heppner,84.29234313964844,OR,67.23904418945312,97836,65.24934387207031
f0158_20.png,08-08-89,75.97151184082031,Erwin,68.71224975585938,Tn.,56.940032958984375,37650,50.710506439208984
f0159_14.png,8-7-89,85.41122436523438,Newport,82.8494873046875,Tn.,79.76789855957031,37821,75.06845092773438
f0160_11.png,8-8-89,84.29307556152344,"Montary PArK,",79.53530883789062,CA.,74.18830108642578,91754,76.6067886352539
f0161_16.png,8-4-89,80.9535140991211,CANTON,80.69898986816406,OHIO,82.58271026611328,44708,81.05162811279297
f0162_02.png,8-05-89,90.87274169921875,NAPLES,86.49262237548828,=:,82.32350158691406,33972,76.00907897949219
f0163_13.png,8-9-89,87.10311889648438,"LOS ANGELES ,",69.01548767089844,CA.,57.32662582397461,90001,56.28888702392578
f0164_32.png,08/09/89,87.91181182861328,Albany,86.28154754638672,OR,86.62001037597656,97321,82.9716796875
f0165_04.png,8-7-89,81.29461669921875,Pelicity,71.59618377685547,AI,64.67550659179688,35125,66.0964126586914
f0166_12.png,08-05-89,88.10852813720703,HUNTSVILLE,87.49573516845703,AL,62.95511245727539,35810,
f0167_33.png,8-6-89,80.96694946289062,Birmingham,70.86648559570312,AL,61.8535270690918,35217,56.16495132446289
f0168_36.png,8-6-89,88.461181640625,"ST. PETE, ,",84.58961486816406,FL,73.97745513916016,33733,68.33863830566406
f0169_09.png,8/9/89,82.42357635498047,CHATSWORTH,70.09420776367188,GA,57.86268615722656,30705,58.234798431396484
f0170_40.png,08/10/89,81.40635681152344,PORT,62.574623107910156,ORANGE FL.,48.693023681640625,32119,43.087547302246094
f0171_26.png,08-06-89,60.281036376953125,"Kingston Springs,",41.51592254638672,Tn.,41.660255432128906,None,
f0172_40.png,"Ave. 9,1989",87.39999389648438,SALINAS,86.71521759033203,"CA,",73.89950561523438,93906,67.89454650878906
f0173_00.png,8-9-89,81.87120056152344,"W. COVINA,",75.51482391357422,CA,72.61727142333984,91791,70.30024719238281
f0174_06.png,8-9-89,82.9156494140625,SAN GABRIEL,58.51662826538086,CA.,62.07748794555664,91775,53.88248062133789
f0175_47.png,Aug 8,80.82682800292969,Orlando,79.96051025390625,Fl.,76.21800994873047,32812,70.29851531982422
f0176_30.png,8/11/89,80.62396240234375,WEST HILLS,58.954341888427734,CA,70.71238708496094,91304,63.72768783569336
f0177_16.png,8-989,81.35559844970703,W.Covina,73.90666198730469,Ca,63.923980712890625,91790,58.714874267578125
f0178_39.png,08/09/89,75.95834350585938,Pensazola,73.26111602783203,Fl.,57.449710845947266,32504,53.413875579833984
f0179_22.png,date,89.58685302734375,City,85.58258819580078,state,84.72212219238281,zip,65.84780883789062
f0180_29.png,08/08/89,78.55640411376953,PALMDALE,79.84735107421875,CA,79.33979034423828,93550,68.12057495117188
f0181_31.png,8.7-89,85.8093490600586,MT Clerens,62.20344924926758,Mi,77.6606216430664,48043,68.62044525146484
f0182_29.png,8/5/89,80.46038055419922,HERNANDO,79.38671112060547,Fl,73.72319793701172,32650,69.78316497802734
f0183_22.png,8-7-89,79.95045471191406,Mableton,70.55684661865234,GA.,61.94264221191406,30059,51.72601318359375
f0184_49.png,8-5-89,81.18551635742188,"OCALA,",62.51229476928711,FL.,73.12498474121094,None,
f0185_23.png,8/5/89,84.94866943359375,HOLLYWOOD,87.29991149902344,FL.,82.7242202758789,33019,83.16523742675781
f0186_14.png,8-08-89,82.31743621826172,Lapeer,73.54254150390625,ml,68.9212646484375,48446,63.638221740722656
f0187_18.png,8-9-89,81.87703704833984,Knoxville,81.24569702148438,Tenn.,82.0865707397461,37922,71.20472717285156
f0188_36.png,08-07-89,84.77531433105469,Marietta,78.58168029785156,Ga,69.8370590209961,30068,70.04251098632812
f0189_49.png,08.08.89,78.18222045898438,GRANADAHills,72.02591705322266,CA,59.80135726928711,91343,50.59392547607422
f0190_12.png,DATE,84.8906478881836,CITY,84.29509735107422,STATE,72.14585876464844,ZIP,52.272159576416016
f0191_22.png,8-7-89,86.5190658569336,"HArrisoN ,",60.55061721801758,,,,
f0192_22.png,8/8/89,84.98867797851562,MARgase,79.03489685058594,FL,71.96685791015625,33063,65.8071060180664
f0193_48.png,8/10/89,79.62995910644531,"JACKSONVILLE,",63.038299560546875,,,32256,51.74615478515625
f0194_30.png,08/08/89,77.14551544189453,"HUNTINGTON BCN,",61.27619171142578,CA,50.280643463134766,92648,42.378265380859375
f0195_27.png,8/7/89,82.21744537353516,"ALTAMONIZE Sps,",64.28084564208984,,,32714,47.160255432128906
f0196_10.png,8/7/89,83.33047485351562,"NASHVILLE,",75.29586029052734,,,,
f0197_34.png,8/8/89,83.99967193603516,"STRUGENVILLE,",76.74846649169922,OHIO,74.28019714355469,43952,66.45734405517578
f0198_18.png,08-05-89,77.32992553710938,Biemingham,65.89656829833984,,,AL 35205,37.03765869140625
f0199_01.png,08/05/89,87.08242797851562,ALABASTER,84.34884643554688,AL,80.71289825439453,35007,67.23565673828125
f0200_38.png,08/05/89,77.21516418457031,Ellenwood,37.855560302734375,,,,
f0201_34.png,8/9/89,85.95674133300781,SANTRANCISCO,77.72447967529297,CA.,62.3713493347168,94133,57.52386474609375
f0202_09.png,8-8-89,85.99295043945312,KINGSPORT,84.7158203125,TN.,73.1090087890625,37660,71.92236328125
f0203_21.png,8-8-89,84.24781799316406,"Falmouth,",58.85033416748047,,,,
f0204_21.png,8-5-89,80.30754089355469,"Chattanooga ,",52.8564567565918,Tn.,44.7071418762207,37412,
f0205_15.png,08/04/89,83.78030395507812,Massillon,85.81085968017578,Ohio,81.61997985839844,44646,79.84388732910156
f0206_38.png,"Aug,5,1989",89.60204315185547,WELLINGTON,85.0566177368164,FL,65.67938232421875,33414,49.24720001220703
f0207_46.png,8/6/89,84.54002380371094,"Leesburg,",73.54785919189453,Fl.,50.977867126464844,34748,49.65734100341797
f0208_05.png,8/8/89,87.787109375,"ARLINGTON,",81.85479736328125,,,,
f0209_30.png,8-07-89,87.28840637207031,"TAMPA,",81.2903060913086,F,77.20467376708984,None,
f0210_17.png,08/02/89,71.95101165771484,STCLAR SHORES,57.02972412109375,MicH,37.23435974121094,48080,
f0211_26.png,08-09-89,74.04192352294922,ChuLA Vista,54.934085845947266,CA,45.740535736083984,92010,39.00831985473633
f0212_24.png,08-03-89,73.89710235595703,,,Michigan,47.98973846435547,48216,60.6516227722168
f0213_49.png,8-0-89,85.52032470703125,"Dayton, WA",71.50544738769531,,,,
f0214_05.png,08-09-89,89.29981231689453,Hillsboro,84.65355682373047,A/,86.51718139648438,35643,73.86392211914062
f0215_32.png,08-10-89,88.51667785644531,Coeurd'Alene,79.18534088134766,ID,74.22985076904297,83814,68.60841369628906
f0216_26.png,08-04-89,84.27857971191406,Valdasta,71.34049224853516,GA,68.71215057373047,31602,63.686561584472656
f0217_16.png,8/9/89,87.66069030761719,LAMESA,80.91983795166016,CA,75.18880462646484,92041,66.11473083496094
f0218_04.png,8-8-89,79.71138000488281,SAN,49.58811569213867,CA,68.69136047363281,92069,61.546112060546875
f0219_48.png,08-08-89,56.22663497924805,OCEANSIDE,34.251949310302734,CA,54.316795349121094,92056,55.36836242675781
f0220_49.png,08-09-89,85.76371002197266,"Redding, CA",74.25308227539062,,66.29203796386719,96002,
f0221_37.png,8-8-89,83.1039047241211,Demopolic,72.10401153564453,al.,55.06977462768555,36732,43.422733306884766
f0222_06.png,08/10/89,83.32891845703125,SACRAMENTO,77.47769165039062,CA,75.5931396484375,95821,70.6074447631836
f0223_49.png,8/8/89,75.45124053955078,Seattle,66.24868774414062,wa,63.82328414916992,98177,59.1910285949707
f0224_06.png,08/04/89,88.78874969482422,"mangfield,",75.59364318847656,,,,
f0225_20.png,08-07-89,68.22508239746094,Springfield,61.47801971435547,ohio,55.156837463378906,45505,53.61756134033203
f0226_08.png,8/8/89,75.46863555908203,DELRAY BEACH,66.04020690917969,FL,49.63216781616211,33446,45.96811294555664
f0227_27.png,8-4-89,71.92900085449219,Mantua,80.92576599121094,On,55.4580078125,44255,48.47465133666992
f0228_36.png,08/07/89,86.10724639892578,MARIEHA,80.45759582519531,GA,75.20879364013672,30067,72.38713836669922
f0229_10.png,"August 8, 1989",89.16429138183594,Glendale,85.63561248779297,,,,
f0230_04.png,08-05-88,89.44535827636719,ALPENA,82.6934814453125,,,,
f0231_43.png,8-8-89,89.2496109008789,Chula Vista,83.43779754638672,CA,76.91580963134766,92010,65.17304229736328
f0232_28.png,8-4-89,89.96983337402344,Cordele,81.414794921875,Ga.,55.97779846191406,31015,
f0233_14.png,"AUG.5, '89",46.71418380737305,TAMPA,75.04962921142578,FL,73.95796966552734,33621,68.51434326171875
f0234_16.png,8/5/89,80.2067642211914,WArner Robins,59.98268127441406,",GA",59.89334487915039,31093,62.653839111328125
f0235_17.png,8/6/89,86.75943756103516,Casselberry,75.32562255859375,Fla.,55.23386764526367,32707,61.29511642456055
f0236_17.png,8-7-89,85.42146301269531,MANSfield,77.8678207397461,Ohio,76.80046844482422,44907,66.41559600830078
f0237_46.png,08/07/89,81.38652038574219,Goetzville,78.18550872802734,MI,77.69741821289062,49736,67.423095703125
f0238_02.png,08/05/1989,84.20736694335938,Miami,35.9903564453125,,,,
f0239_15.png,08/04/89,82.7775650024414,VAldostA,79.33744049072266,GA,74.03772735595703,31602,74.66470336914062
f0240_02.png,08-11-89,83.00923156738281,TACOMA,76.78284454345703,WA,74.39288330078125,98498,70.49182891845703
f0241_46.png,08-08-89,86.15602111816406,HUNTSVILLE,83.87260437011719,AL,81.42066192626953,35815,73.64876556396484
f0242_22.png,8-5-89,83.21188354492188,MENTOR,75.0647201538086,OHIO,69.32485961914062,44060,65.78313446044922
